Long_m,Lat_m
-1467648.295,1299728.523
-1523762.481,1953713.856
-1727814.067,1380328.9
-1775766.19,1411956.896
-1695165.814,1416037.927
-1902278.173,1292586.718
-1914521.269,1368085.805
-1562532.283,1788432.072
-1772705.416,1346660.388
-1920642.816,1297688.008
-1827799.344,1919025.087
-1953291.07,1530306.816
-1675780.913,1384409.932
-1369703.534,1332376.777
-1616605.953,1383389.674
-1900237.658,2044516.812
-1712510.198,1297688.008
-2073681.506,1594583.065
-1380926.371,1321153.94
-1469688.811,2044516.812
-1573755.12,1986362.11
-1642112.401,1326255.23
-1525802.997,1283404.397
-1491114.228,1478273.661
-1915541.526,1358903.483
-1609464.148,1370126.321
-2030830.673,1629271.835
-1449283.653,1242594.079
-1455405.2,1603765.387
-1366642.76,1362984.515
-1973696.228,1387470.705
-1804333.412,1428281.023
-2002263.45,1396653.027
-1560491.767,1545610.685
-1442141.847,1247695.369
-1464587.521,1304829.813
-1451324.168,1430321.538
-1710469.683,1703750.664
-1854326.051,1412977.154
-1754340.774,1425220.249
-1626808.532,1507861.141
-1469688.811,1494597.788
-1557430.993,1381349.158
-1520701.708,2294480.005
-1691084.782,2301621.81
-1973696.228,1812918.262
-1957372.102,1364004.773
-1369703.534,1229330.726
-2027769.899,1538468.879
-1840042.44,1386450.447
-1962473.391,1415017.67
-1814535.991,1595603.323
-1747198.968,2334270.064
-1729854.583,1415017.67
-2025729.383,1560914.553
-1864528.63,1406855.606
-1761482.579,1301769.039
-1471729.327,1352781.936
-1780867.48,1462969.792
-1426837.978,1222188.921
-1850245.019,1925146.634
-1972675.971,1701710.148
-1582937.441,1334417.293
-1608443.89,1435422.828
-1883913.531,1275242.333
-1675780.913,1972078.499
-1472749.585,1349721.162
-1855346.309,1608866.676
-1396230.24,1420118.959
-1577836.152,1337478.067
-1524782.739,1425220.249
-1963493.649,2073084.034
-1432959.526,1237492.79
-1717611.488,1310951.361
-1966554.423,1501739.594
-1793110.575,1357883.225
-1700267.103,1438483.602
-1512539.644,2087367.645
-1860447.598,1440524.118
-1444182.363,1613967.966
-1713530.456,1334417.293
-1694145.556,1456848.245
-1523762.481,2199596.018
-1810454.96,1413997.412
-1572734.862,1821080.326
-1489073.712,1397673.285
-1719652.004,1438483.602
-1689044.266,1348700.904
-1957372.102,1335437.551
-2054296.605,2411809.667
-1539066.35,2064921.971
-1755361.031,1390531.479
-1772705.416,1317072.908
-1818617.023,1416037.927
-1768624.385,1602745.129
-1710469.683,2061861.197
-1587018.473,1559894.296
-1671699.881,1427260.765
-1391128.951,1380328.9
-1637011.112,1462969.792
-1527843.513,1973098.757
-1664558.076,2102671.514
-1910440.237,1353802.194
-1735976.131,1936369.472
-1454384.942,1243614.337
-1826779.087,1496638.304
-1388068.177,1354822.452
-1976757.002,1451746.955
-1905338.947,1453787.471
-1792090.317,1381349.158
-1885954.046,1610907.192
-1803313.154,1495618.046
-1558451.251,1299728.523
-1507438.355,2326108.001
-1623747.759,1528266.3
-1890035.078,1272181.559
-1529884.029,2174089.569
-1848204.503,1838424.71
-1908399.721,2221021.434
-1355419.923,1319113.424
-1876771.725,1811898.004
-1473769.843,1270141.044
-1712510.198,1437463.344
-1934926.427,1335437.551
-1701287.361,2134299.51
-1863508.372,1496638.304
-1967574.681,1443584.892
-1382966.887,1357883.225
-1458465.974,2190413.696
-1718631.746,1470111.598
-1929825.137,1539489.137
-1777806.706,1367065.547
-1747198.968,1985341.852
-1763523.095,1475212.887
-1465607.779,1491537.014
-1961453.133,1376247.868
-1925744.106,1331356.519
-1833920.892,1436443.086
-1616605.953,1407875.864
-1780867.48,1479293.919
-1656396.012,1850667.806
-1897176.884,1498678.82
-1422756.946,1416037.927
-1459486.232,1247695.369
-1383987.145,1395632.769
-1382966.887,1277282.849
-1688024.008,1648656.735
-1661497.302,1852708.321
-1619666.727,1718034.275
-1756381.289,1345640.13
-1639051.627,1845566.516
-1606403.374,2107772.804
-1772705.416,1418078.443
-1965534.165,1429301.281
-2018587.577,2237345.561
-1461526.748,1268100.528
-1760462.321,1358903.483
-1684963.234,1305850.071
-1355419.923,1312991.877
-1985939.324,1339518.583
-1904318.689,1735378.659
-1593140.021,1778229.493
-1512539.644,1387470.705
-1432959.526,1645595.962
-1559471.509,1921065.603
-1664558.076,1460929.276
-1721692.52,1779249.75
-1650274.465,1546630.942
-1562532.283,1486435.725
-1999202.677,1405835.348
-1690064.524,1445625.407
-1473769.843,1309931.103
-1453364.684,1537448.621
-1718631.746,1381349.158
-1631909.822,1479293.919
-1660477.044,1427260.765
-1501316.807,1374207.352
-1387047.919,1328295.745
-1381946.629,1420118.959
-1476830.617,1512962.431
-1902278.173,1352781.936
-2067559.958,1661920.089
-1565593.057,1495618.046
-1644152.917,1394612.511
-1989000.097,1476233.145
-2023688.867,1458888.761
-1908399.721,1361964.257
-1933906.169,1295647.492
-1699246.845,1343599.614
-1572734.862,1916984.571
-1445202.621,1489496.498
-1948189.78,1750682.528
-2006344.482,2044516.812
-1986959.582,2060840.939
-1854326.051,1393592.253
-1565593.057,1370126.321
-1985939.324,1465010.308
-1990020.355,1457868.503
-1410513.851,1264019.496
-2006344.482,2159805.958
-1854326.051,2048597.844
-1609464.148,2008807.785
-1603342.6,1380328.9
-1902278.173,1359923.741
-1555390.477,1882295.801
-2030830.673,1433382.312
-2003283.708,1441544.376
-1865548.888,1741500.207
-1776786.448,2039415.523
-1786989.027,1953713.856
-1687003.75,1369106.063
-2007364.74,1451746.955
-1692105.04,1296667.75
-1553349.961,2194494.728
-1542127.124,1720074.791
-1908399.721,1281363.881
-1747198.968,1419098.701
-1508458.612,1372166.836
-1519681.45,1331356.519
-1753320.516,1358903.483
-1615585.695,1351761.678
-1629869.306,1992483.658
-1762502.837,1462969.792
-1974716.486,1430321.538
-1981858.292,1545610.685
-1811475.218,1368085.805
-1699246.845,1913923.797
-1497235.775,1582339.97
-1899217.4,1477253.403
-1904318.689,1371146.579
-1402351.788,1351761.678
-1792090.317,1551732.232
-1775766.19,1850667.806
-1423777.204,1484395.209
-1940027.717,1320133.682
-1726793.809,1375227.61
-1460506.49,1502759.851
-1738016.647,1322174.198
-2041033.252,2128177.962
-1651294.723,1874133.738
-1763523.095,1465010.308
-1507438.355,1619069.255
-1926764.364,1359923.741
-1875751.467,1403794.832
-1887994.562,1633352.866
-1754340.774,1406855.606
-1584977.957,1260958.722
-1910440.237,1344619.872
-1826779.087,1563975.327
-1531924.545,1400734.059
-1680882.203,1767006.655
-2048175.057,1800675.167
-1966554.423,1538468.879
-1830860.118,2096549.967
-1599261.568,1495618.046
-1580896.925,1605805.902
-1751280,2036354.749
-1915541.526,1519083.978
-1749239.484,2009828.043
-2024709.125,1443584.892
-1544167.64,1342579.357
-1902278.173,1463990.05
-2008384.998,1385430.19
-1640071.885,1868012.19
-1832900.634,1461949.534
-1778826.964,1656818.799
-1905338.947,1318093.166
-1701287.361,1338498.325
-1839022.182,1350741.42
-1897176.884,1439503.86
-1913501.011,1297688.008
-1775766.19,1408896.122
-1903298.431,1343599.614
-1867589.404,1982281.078
-1706388.651,1308910.845
-1432959.526,1381349.158
-1800252.38,1413997.412
-1748219.226,1330336.261
-1696186.072,1487455.983
-1655375.754,1304829.813
-1765563.611,1463990.05
-1989000.097,1341559.099
-1760462.321,1468071.082
-1804333.412,1325234.972
-1479891.39,1254837.175
-1394189.724,1329316.003
-1692105.04,1411956.896
-1831880.376,1407875.864
-1565593.057,1799654.909
-1698226.587,1956774.63
-1907379.463,1320133.682
-1796171.349,1355842.71
-1790049.801,1325234.972
-1906359.205,1507861.141
-1955331.586,1570096.875
-1948189.78,1323194.456
-1950230.296,2597496.61
-1631909.822,1267080.27
-1575795.636,1299728.523
-1966554.423,1434402.57
-1533965.061,2054719.391
-1818617.023,1421139.217
-1615585.695,1611927.45
-1746178.71,1404815.09
-1489073.712,1991463.4
-1667618.85,1315032.392
-1472749.585,1384409.932
-1830860.118,1990443.142
-1469688.811,2006767.269
-1406432.82,1299728.523
-1611504.663,1885356.575
-1613545.179,1604785.644
-1609464.148,1407875.864
-1524782.739,1299728.523
-1658436.528,1358903.483
-1965534.165,1449706.439
-1534985.319,1970037.983
-1917582.042,1334417.293
-1730874.841,1610907.192
-1769644.642,1639474.414
-1461526.748,1563975.327
-1946149.264,2348553.675
-1951250.554,1429301.281
-1967574.681,1548671.458
-1758421.805,2079205.582
-2201213.747,2063901.713
-1551309.446,2043496.554
-1621707.243,1845566.516
-1352359.149,1273201.817
-1811475.218,1398693.543
-1630889.564,1967997.467
-1929825.137,1358903.483
-1676801.171,1405835.348
-1763523.095,1908822.508
-1817596.765,1518063.72
-1976757.002,1364004.773
-1604362.858,1416037.927
-1816576.507,1350741.42
-1993081.129,1366045.289
-2070620.732,2411809.667
-1798211.865,2174089.569
-1812495.476,1701710.148
-1969615.197,1595603.323
-1489073.712,1720074.791
-1607423.632,1351761.678
-1825758.829,1419098.701
-1628849.048,1384409.932
-1531924.545,1256877.69
-1695165.814,2098590.482
-1697206.329,1781290.266
-1921663.074,1560914.553
-1778826.964,1454807.729
-1852285.535,1420118.959
-1472749.585,1399713.801
-1442141.847,1531327.074
-1553349.961,1409916.38
-1814535.991,1692527.826
-1933906.169,1322174.198
-1358480.697,1204844.536
-1901257.915,1497658.562
-1389088.435,1459909.018
-1530904.287,1897599.67
-1960432.875,1942491.019
-1823718.313,1419098.701
-1817596.765,1449706.439
-1782907.996,1443584.892
-1692105.04,1294627.234
-1809434.702,1983301.336
-1980838.034,1517043.463
-1964513.907,1806796.715
-1770664.9,1361964.257
-1428878.494,1579279.196
-2038992.736,2206737.823
-1695165.814,1771087.687
-1490093.97,2345492.901
-1499276.291,1438483.602
-1628849.048,1563975.327
-2069600.474,1667021.378
-1603342.6,1306870.329
-1600281.826,1749662.27
-1728834.325,1439503.86
-1935946.685,1319113.424
-1603342.6,2254689.946
-1609464.148,1507861.141
-1502337.065,1241573.821
-1486012.938,1288505.686
-1965534.165,1319113.424
-1579876.668,1325234.972
-1553349.961,1667021.378
-1344197.086,1317072.908
-1563552.541,1550711.974
-1653335.239,1296667.75
-1916561.784,1277282.849
-1773725.674,1459909.018
-2008384.998,1396653.027
-1471729.327,1256877.69
-1491114.228,2196535.244
-1605383.116,1827201.873
-1823718.313,1427260.765
-1608443.89,1327275.488
-1621707.243,1321153.94
-1373784.566,1220148.405
-1641092.143,1500719.336
-1794130.833,1510921.915
-1654355.496,2025131.912
-1773725.674,1539489.137
-2261408.965,2101651.256
-1912480.753,1343599.614
-1500296.549,1364004.773
-1766583.869,1992483.658
-1379906.113,1222188.921
-1496215.517,1647636.478
-1631909.822,1413997.412
-1772705.416,1372166.836
-1560491.767,1441544.376
-2027769.899,1453787.471
-1736996.389,1372166.836
-1966554.423,2646468.991
-1549268.93,1333397.035
-1460506.49,1280343.623
-1694145.556,1316052.65
-1671699.881,1527246.042
-1950230.296,1670082.152
-2045114.284,1460929.276
-1973696.228,1430321.538
-1604362.858,1450726.697
-1401331.53,1331356.519
-1388068.177,1435422.828
-1997162.161,1887397.091
-2006344.482,1481334.435
-2015526.804,1410936.638
-1583957.699,1273201.817
-1982878.55,1388490.963
-1991040.613,1652737.767
-1820657.539,1903721.218
-1924723.848,1291566.46
-1501316.807,1604785.644
-1609464.148,1373187.094
-1801272.638,1537448.621
-1921663.074,1462969.792
-2017567.319,1811898.004
-1906359.205,1561934.811
-1518661.192,1273201.817
-1907379.463,2014929.332
-1752300.258,2137360.284
-1600281.826,1489496.498
-1428878.494,1301769.039
-1684963.234,1849647.548
-1774745.932,1512962.431
-1969615.197,1413997.412
-1477850.875,2145522.347
-1825758.829,1351761.678
-1444182.363,1419098.701
-1581917.183,2201636.533
-1611504.663,2100630.998
-1905338.947,1374207.352
-1687003.75,1396653.027
-1708429.167,2228163.24
-1609464.148,2055739.649
-1952270.812,1331356.519
-1777806.706,1780270.008
-2083884.085,1957794.888
-1881873.015,1511942.173
-1920642.816,1286465.17
-1574775.378,1510921.915
-2010425.514,2107772.804
-1588038.731,1981260.821
-1641092.143,1950653.083
-1956351.844,1321153.94
-1473769.843,1469091.34
-1705368.393,1752723.044
-1805353.67,1348700.904
-2016547.061,2198575.76
-1589058.989,1379308.642
-1585998.215,1309931.103
-1964513.907,1342579.357
-1572734.862,1551732.232
-1728834.325,1341559.099
-1791070.059,1947592.309
-1460506.49,2143481.831
-1549268.93,1689467.053
-1799232.122,1866991.932
-1638031.37,2405688.119
-1659456.786,1295647.492
-1720672.262,1553772.748
-1703327.877,1420118.959
-1892075.594,1536428.363
-1666598.592,2282236.91
-1801272.638,1902700.96
-1886974.304,1274222.075
-1767604.127,1541529.653
-1902278.173,1529286.558
-1996141.903,1509901.657
-1604362.858,1308910.845
-1701287.361,1470111.598
-1836981.666,1344619.872
-1556410.735,1331356.519
-1675780.913,1485415.467
-1832900.634,1466030.566
-1655375.754,1324214.714
-1377865.597,1400734.059
-1819637.281,1433382.312
-1853305.793,1469091.34
-1835961.408,1362984.515
-1449283.653,2033293.975
-1687003.75,1353802.194
-1683942.976,1456848.245
-1483972.422,1372166.836
-1675780.913,1352781.936
-1800252.38,1449706.439
-1611504.663,1434402.57
-1906359.205,1314012.134
-1508458.612,1239533.306
-1672720.139,1984321.594
-1784948.511,1916984.571
-1577836.152,1456848.245
-1491114.228,2163886.99
-1678841.687,1833323.421
-1724753.294,1717014.017
-1924723.848,1332376.777
-1980838.034,1617028.74
-1934926.427,1312991.877
-1937987.201,2346513.159
-1557430.993,2040435.78
-1797191.607,1564995.585
-1547228.414,1287485.428
-1491114.228,1385430.19
-1906359.205,1269120.786
-1522742.223,1478273.661
-1614565.437,1863931.159
-1720672.262,1320133.682
-1859427.34,1958815.146
-1779847.222,1403794.832
-1469688.811,1516023.205
-1750259.742,1595603.323
-1989000.097,1527246.042
-1908399.721,1618048.998
-1822698.055,1418078.443
-1944108.748,1353802.194
-1754340.774,1349721.162
-1375825.082,1210966.084
-1929825.137,1795573.877
-1978797.518,1374207.352
-1714550.714,1489496.498
-1624768.016,1919025.087
-1536005.577,1703750.664
-1671699.881,1353802.194
-1629869.306,1480314.177
-1572734.862,1924126.376
-1735976.131,1459909.018
-1836981.666,1479293.919
-1956351.844,1605805.902
-1802292.896,1320133.682
-1789029.543,1355842.71
-1808414.444,1457868.503
-1735976.131,1390531.479
-1997162.161,1488476.24
-1618646.469,1529286.558
-1883913.531,1585400.744
-1610484.405,2440376.889
-1905338.947,1333397.035
-1452344.426,1243614.337
-1816576.507,1333397.035
-1973696.228,2121036.157
-1729854.583,2000645.721
-1500296.549,2174089.569
-1931865.653,1295647.492
-1643132.659,1803735.941
-1714550.714,1298708.266
-1958392.359,1996564.689
-1478871.133,1572137.391
-1958392.359,1411956.896
-1855346.309,1393592.253
-1871670.435,1478273.661
-1882893.273,1910863.023
-1868609.662,1398693.543
-2020628.093,1446645.665
-1714550.714,1370126.321
-1801272.638,2495470.817
-1527843.513,1881275.543
-1490093.97,1425220.249
-1757401.547,1391551.737
-1910440.237,1286465.17
-1422756.946,1260958.722
-1650274.465,1371146.579
-1747198.968,1449706.439
-1507438.355,1311971.619
-1589058.989,1405835.348
-2020628.093,1413997.412
-1711489.94,1299728.523
-1358480.697,1303809.555
-1953291.07,1354822.452
-1465607.779,2064921.971
-1999202.677,1524185.268
-1765563.611,1337478.067
-1355419.923,1232391.5
-1848204.503,1395632.769
-1387047.919,1323194.456
-1933906.169,2490369.527
-1651294.723,1624170.545
-1496215.517,1501739.594
-1927784.622,1280343.623
-1625788.274,1899640.186
-1801272.638,1412977.154
-1805353.67,1431341.796
-1836981.666,1347680.646
-1599261.568,1346660.388
-1985939.324,1343599.614
-1920642.816,1476233.145
-1996141.903,1531327.074
-1391128.951,1234432.016
-1562532.283,1310951.361
-1488053.454,1659879.573
-1689044.266,1366045.289
-1839022.182,1470111.598
-1772705.416,1497658.562
-1971655.713,1398693.543
-1874731.209,1553772.748
-1893095.852,1538468.879
-1482952.164,1389511.221
-2037972.478,1452767.213
-1917582.042,1283404.397
-1629869.306,2277135.62
-1944108.748,2020030.622
-1664558.076,1836384.195
-1605383.116,1551732.232
-1639051.627,1293606.976
-2016547.061,1412977.154
-1898197.142,1337478.067
-1851265.277,1446645.665
-1391128.951,1296667.75
-1381946.629,1321153.94
-1923703.59,1291566.46
-1617626.211,1274222.075
-1678841.687,1318093.166
-1812495.476,1402774.574
-1410513.851,1468071.082
-1695165.814,1358903.483
-1385007.403,1252796.659
-1913501.011,1332376.777
-1803313.154,1390531.479
-1967574.681,1342579.357
-1857386.824,1377268.126
-1846163.987,2004726.753
-1749239.484,1427260.765
-1568653.83,1252796.659
-2054296.605,2074104.292
-1493154.744,2255710.204
-1977777.26,1415017.67
-1955331.586,1981260.821
-1957372.102,1315032.392
-1541106.866,1324214.714
-1712510.198,1335437.551
-1423777.204,1234432.016
-1642112.401,1580299.454
-1518661.192,1961875.92
-1840042.44,1485415.467
-1492134.486,2236325.303
-1703327.877,1573157.649
-1795151.091,2090428.419
-1804333.412,1456848.245
-1653335.239,1481334.435
-1711489.94,1530306.816
-1650274.465,2033293.975
-1864528.63,1436443.086
-1373784.566,1253816.917
-1607423.632,1418078.443
-1380926.371,1354822.452
-1716591.23,1491537.014
-1693125.298,1543570.169
-1511519.386,1723135.564
-1572734.862,1850667.806
-1593140.021,1355842.71
-1927784.622,1317072.908
-1883913.531,1449706.439
-1671699.881,1429301.281
-1480911.648,1266060.012
-1918602.3,1438483.602
-1948189.78,1739459.691
-1487033.196,1621109.771
-1575795.636,1397673.285
-1514580.16,1315032.392
-1484992.68,1367065.547
-1919622.558,1346660.388
-1674760.655,1353802.194
-1830860.118,1395632.769
-1530904.287,1325234.972
-1980838.034,1995544.432
-1830860.118,1552752.49
-1407453.077,1447665.923
-1389088.435,1394612.511
-1680882.203,1366045.289
-1506418.097,1406855.606
-1987979.839,1485415.467
-1635990.854,1351761.678
-1746178.71,1362984.515
-1839022.182,1496638.304
-1985939.324,1470111.598
-1828819.602,1533367.589
-1525802.997,1986362.11
-1790049.801,1376247.868
-1952270.812,2309783.874
-2221618.905,2043496.554
-1916561.784,1955754.372
-1676801.171,1485415.467
-1682922.718,1411956.896
-1693125.298,1319113.424
-1560491.767,1368085.805
-1491114.228,1601724.871
-1814535.991,2159805.958
-1633950.338,1703750.664
-1723733.036,1899640.186
-1914521.269,1470111.598
-2005324.224,2178170.601
-1674760.655,1889437.607
-1578856.41,1806796.715
-1886974.304,1417058.185
-1811475.218,1573157.649
-1455405.2,1340538.841
-1759442.063,1579279.196
-1712510.198,1379308.642
-2075722.021,1572137.391
-1681902.461,1564995.585
-1954311.328,1388490.963
-1642112.401,1471131.856
-1713530.456,1328295.745
-1672720.139,1556833.522
-1971655.713,1510921.915
-2022668.609,1522144.752
-1695165.814,1294627.234
-1980838.034,1621109.771
-1572734.862,1404815.09
-1874731.209,1450726.697
-1961453.133,1475212.887
-1582937.441,2041456.038
-1548248.672,1701710.148
-1762502.837,1380328.9
-1932885.911,1318093.166
-1922683.332,1478273.661
-1407453.077,1554793.006
-1814535.991,1471131.856
-1450303.91,1568056.359
-1934926.427,1302789.297
-1605383.116,1659879.573
-1954311.328,1325234.972
-1567633.572,2307743.358
-1589058.989,1276262.591
-1730874.841,1793533.361
-1521721.966,1508881.399
-1814535.991,1338498.325
-1760462.321,2024111.654
-1756381.289,1365025.031
-1680882.203,2032273.717
-1814535.991,1413997.412
-2063478.926,1536428.363
-1360521.213,1240553.564
-1822698.055,1382369.416
-1482952.164,1446645.665
-1527843.513,1418078.443
-1689044.266,1717014.017
-1359500.955,1251776.401
-1896156.626,1280343.623
-1465607.779,1281363.881
-1501316.807,1365025.031
-2009405.256,2101651.256
-1623747.759,2109813.32
-1487033.196,1274222.075
-1608443.89,1324214.714
-1681902.461,1398693.543
-2016547.061,1428281.023
-1924723.848,1277282.849
-1609464.148,1281363.881
-1651294.723,1505820.625
-1504377.581,2015949.59
-1397250.498,1311971.619
-1930845.395,1362984.515
-1822698.055,1379308.642
-1363581.986,1307890.587
-1589058.989,1881275.543
-1742097.678,1338498.325
-1784948.511,1328295.745
-1436020.299,1267080.27
-1992060.871,2368958.834
-1671699.881,1589481.776
-1677821.429,1348700.904
-1548248.672,1321153.94
-1984919.066,1424199.991
-1714550.714,1308910.845
-1347257.86,1259938.464
-1898197.142,1994524.174
-1717611.488,1345640.13
-1840042.44,1446645.665
-1769644.642,1506840.883
-1801272.638,1316052.65
-1705368.393,1292586.718
-1577836.152,1432362.054
-1560491.767,1279323.365
-1883913.531,1546630.942
-1713530.456,1344619.872
-1601302.084,1391551.737
-1709449.425,1980240.563
-1770664.9,1341559.099
-1578856.41,1257897.948
-2031850.93,1710892.469
-1786989.027,1469091.34
-1554370.219,1280343.623
-1767604.127,1389511.221
-1461526.748,1366045.289
-1920642.816,1301769.039
-2034911.704,1544590.427
-1827799.344,1993503.916
-1694145.556,1350741.42
-1716591.23,1355842.71
-1871670.435,1882295.801
-1345217.344,1219128.147
-1952270.812,1498678.82
-1853305.793,1596623.581
-1671699.881,1460929.276
-1404392.304,1523165.01
-1676801.171,1404815.09
-1879832.499,1896579.412
-1534985.319,1618048.998
-1969615.197,1374207.352
-1985939.324,1408896.122
-1557430.993,2024111.654
-1831880.376,2338351.096
-1627828.79,1366045.289
-1806373.928,1389511.221
-1559471.509,2182251.633
-1701287.361,1360943.999
-1915541.526,1304829.813
-1382966.887,1246675.111
-1983898.808,2122056.415
-1514580.16,1273201.817
-1396230.24,1230350.984
-1676801.171,1374207.352
-1421736.688,1382369.416
-1738016.647,1869032.448
-2026749.641,1617028.74
-1489073.712,1452767.213
-1808414.444,1505820.625
-1955331.586,1348700.904
-1933906.169,1293606.976
-1542127.124,1443584.892
-1599261.568,2026152.169
-1532944.803,1610907.192
-1741077.42,1820060.068
-1673740.397,2003706.495
-1429898.752,1315032.392
-1565593.057,1342579.357
-1481931.906,1417058.185
-1447243.137,1245654.853
-2003283.708,2687279.308
-1696186.072,1372166.836
-1483972.422,1530306.816
-1898197.142,1455827.987
-1758421.805,1570096.875
-1978797.518,1369106.063
-1702307.619,1324214.714
-1767604.127,1478273.661
-1853305.793,1519083.978
-1588038.731,1335437.551
-1893095.852,1276262.591
-1779847.222,1566015.843
-1665578.334,1301769.039
-1426837.978,1447665.923
-1518661.192,1472152.114
-1774745.932,1328295.745
-1528863.771,1262999.238
-1830860.118,1397673.285
-1922683.332,1291566.46
-1899217.4,1308910.845
-1687003.75,1296667.75
-1952270.812,1364004.773
-1904318.689,2474045.401
-1985939.324,1378288.384
-1536005.577,1412977.154
-1906359.205,1341559.099
-1715570.972,1292586.718
-1615585.695,1361964.257
-1879832.499,1454807.729
-1644152.917,1418078.443
-1534985.319,1314012.134
-1972675.971,1342579.357
-1646193.433,1940450.503
-1975736.744,1388490.963
-2041033.252,1455827.987
-1906359.205,1549691.716
-1649254.207,1451746.955
-1816576.507,1337478.067
-1429898.752,1328295.745
-1652314.981,1649676.993
-2038992.736,1545610.685
-1741077.42,1388490.963
-1624768.016,1732317.886
-2040012.994,1482354.693
-1482952.164,1605805.902
-1425817.72,1309931.103
-1779847.222,1360943.999
-1757401.547,1631312.351
-2051235.831,1450726.697
-1409493.593,1242594.079
-1521721.966,1686406.279
-1936966.943,1349721.162
-1974716.486,1380328.9
-1805353.67,1486435.725
-1975736.744,1376247.868
-1701287.361,1843526
-1949210.038,1365025.031
-1724753.294,1460929.276
-1767604.127,1373187.094
-1794130.833,1447665.923
-1971655.713,1406855.606
-1854326.051,1545610.685
-1503357.323,1318093.166
-1855346.309,1400734.059
-1396230.24,1234432.016
-1698226.587,1309931.103
-1705368.393,1374207.352
-1475810.359,1300748.781
-1691084.782,1773128.203
-1958392.359,1527246.042
-1691084.782,1346660.388
-1711489.94,2049618.102
-1900237.658,1271161.301
-1533965.061,1787411.814
-1430919.01,1273201.817
-1348278.118,1226269.953
-1453364.684,1634373.124
-1554370.219,1611927.45
-1694145.556,1962896.178
-1557430.993,1396653.027
-1693125.298,1837404.452
-1734955.873,1409916.38
-1488053.454,2041456.038
-1438060.815,1261978.98
-1497235.775,1671102.41
-1653335.239,1951673.341
-1613545.179,1287485.428
-1732915.357,1396653.027
-1716591.23,1433382.312
-2069600.474,1602745.129
-1613545.179,1294627.234
-1649254.207,1811898.004
-1514580.16,1976159.531
-2027769.899,1419098.701
-1814535.991,1511942.173
-1477850.875,1637433.898
-1996141.903,1374207.352
-2042053.51,1450726.697
-1809434.702,1522144.752
-1775766.19,1386450.447
-1959412.617,1377268.126
-1765563.611,1373187.094
-1922683.332,1316052.65
-1682922.718,1637433.898
-1948189.78,1425220.249
-1634970.596,1369106.063
-1513559.902,1417058.185
-1662517.56,1415017.67
-1460506.49,1448686.181
-1654355.496,1484395.209
-1543147.382,2259791.235
-1774745.932,1343599.614
-1876771.725,1855769.095
-1507438.355,1422159.475
-1921663.074,1652737.767
-1543147.382,1349721.162
-1754340.774,1412977.154
-1898197.142,1447665.923
-1590079.247,1273201.817
-1756381.289,1369106.063
-1887994.562,1282384.139
-1726793.809,2017990.106
-1420716.431,1294627.234
-2009405.256,1381349.158
-1702307.619,1429301.281
-1968594.939,1485415.467
-1541106.866,1307890.587
-1881873.015,1429301.281
-1766583.869,1331356.519
-1873710.951,1510921.915
-2026749.641,1638454.156
-1618646.469,1390531.479
-1645173.175,1303809.555
-1380926.371,1350741.42
-1872690.693,2051658.618
-1572734.862,1327275.488
-1755361.031,1359923.741
-1698226.587,1443584.892
-2009405.256,2128177.962
-1736996.389,1438483.602
-1397250.498,1357883.225
-1469688.811,1228310.468
-1814535.991,1393592.253
-1855346.309,1437463.344
-1404392.304,1280343.623
-1835961.408,1457868.503
-2047154.799,1463990.05
-1632930.08,1339518.583
-1478871.133,1305850.071
-1591099.505,1975139.273
-1789029.543,1472152.114
-1889014.82,1264019.496
-1616605.953,1405835.348
-2011445.772,1391551.737
-1894116.11,1289525.944
-1663537.818,1523165.01
-2056337.121,1534387.847
-1447243.137,1529286.558
-1414594.883,1216067.373
-1870650.178,1432362.054
-1839022.182,1593562.807
-1846163.987,1494597.788
-1630889.564,1444605.149
-1390108.693,1383389.674
-1783928.254,2027172.427
-1725773.552,1452767.213
-1750259.742,1304829.813
-1395209.982,1254837.175
-2017567.319,1906781.992
-1590079.247,1387470.705
-1471729.327,1415017.67
-1691084.782,1473172.372
-1477850.875,1490516.756
-1479891.39,1486435.725
-1899217.4,1617028.74
-1562532.283,2088387.903
-1823718.313,1345640.13
-2021648.351,1545610.685
-1786989.027,1367065.547
-1811475.218,1314012.134
-1790049.801,1451746.955
-1783928.254,1387470.705
-1374804.824,1424199.991
-1734955.873,1322174.198
-1617626.211,1744560.981
-1711489.94,1460929.276
-1453364.684,1365025.031
-1474790.101,1314012.134
-1764543.353,1442564.634
-1940027.717,1350741.42
-1750259.742,1544590.427
-1990020.355,1433382.312
-1642112.401,1507861.141
-1642112.401,2235305.045
-1691084.782,1850667.806
-1525802.997,1436443.086
-1662517.56,1945551.793
-1415615.141,1245654.853
-1776786.448,1468071.082
-1680882.203,1421139.217
-1595180.537,1422159.475
-1654355.496,1492557.272
-2090005.632,1613967.966
-1661497.302,1282384.139
-1676801.171,1484395.209
-1445202.621,1468071.082
-1579876.668,1294627.234
-1673740.397,1322174.198
-1683942.976,1736398.917
-1455405.2,1243614.337
-1590079.247,1392571.995
-1741077.42,1633352.866
-1709449.425,1580299.454
-1494175.001,1327275.488
-1970635.455,1387470.705
-2024709.125,1468071.082
-1843103.213,1880255.285
-1839022.182,1811898.004
-1822698.055,1495618.046
-1438060.815,1279323.365
-1644152.917,2074104.292
-1449283.653,1627231.319
-1716591.23,1375227.61
-1944108.748,1745581.239
