Long_m,Lat_m
-1186057.107,1661920.089
-1293184.189,1753743.302
-1293184.189,1852708.321
-1023836.096,1747621.755
-1305427.284,1925146.634
-1006491.711,1864951.417
-1403372.046,1946572.051
-1068727.445,1850667.806
-1339095.796,1850667.806
-1243191.551,1701710.148
-1358480.697,1675183.442
-1258495.42,1493577.53
-1261556.193,1438483.602
-1116679.567,1589481.776
-1386027.661,2021050.88
-1249313.098,1526225.784
-1123821.373,1791492.846
-1249313.098,1925146.634
-1201360.976,1602745.129
-1229928.198,1715993.759
-1231968.714,1399713.801
-1059545.123,1696608.858
-1238090.261,1770067.429
-1433979.784,1972078.499
-1259515.678,1701710.148
-1362561.729,1810877.746
-1142186.016,1624170.545
-1355419.923,1746601.497
-1103416.214,1912903.539
-1250333.356,1427260.765
-1194219.17,1581319.712
-1043220.997,1800675.167
-1323791.927,1785371.298
-1395209.982,2038395.265
-1262576.451,1462969.792
-1182996.333,1679264.473
-1234009.229,1618048.998
-1288082.9,1501739.594
-1163611.432,1750682.528
-1287062.642,1549691.716
-1343176.828,1855769.095
-1229928.198,1571117.133
-1120760.599,1682325.247
-1289103.158,1511942.173
-1135044.21,1700689.89
-1166672.206,1670082.152
-1324812.185,1721095.048
-1375825.082,1789452.33
-1253394.13,1391551.737
-1128922.663,1773128.203
-1148307.563,1614988.224
-1019755.064,1726196.338
-1111578.278,1688446.795
-1242171.293,1618048.998
-1328893.217,1848627.29
-1191158.396,1534387.847
-1078930.024,1682325.247
-1179935.559,1844546.258
-1266657.483,1962896.178
-1091173.119,1623150.287
-1094233.893,1697629.116
-1083011.056,1634373.124
-1187077.365,1940450.503
-1051383.06,1834343.679
-1254414.388,1694568.342
-1381946.629,1989422.884
-1216664.845,1813938.52
-1022815.838,1725176.08
-1219725.618,1398693.543
-1259515.678,1700689.89
-1216664.845,1652737.767
-1187077.365,1696608.858
-1068727.445,1691507.568
-1387047.919,2079205.582
-1258495.42,1520104.236
-1013633.517,1763945.881
-1232988.971,1519083.978
-1056484.35,1704770.922
-979965.0049,1857809.611
-1278900.578,1848627.29
-1118720.083,1801695.425
-1299305.737,1523165.01
-1149327.821,1544590.427
-1116679.567,1786391.556
-1088112.345,1693548.084
-1244211.809,1372166.836
-1322771.669,1921065.603
-1316650.122,1520104.236
-1262576.451,1391551.737
-1072808.476,1739459.691
-1188097.623,1461949.534
-1170753.238,1625190.803
-1098314.925,1676203.7
-1097294.667,1675183.442
-1137084.726,1636413.64
-1215644.587,1767006.655
-1264616.967,1408896.122
-1207482.523,1538468.879
-1389088.435,1909842.765
-1144226.532,1658859.315
-1290123.416,1558874.038
-1146267.047,1605805.902
-1160550.658,1670082.152
-1268697.999,1490516.756
-1093213.635,1717014.017
-1279920.836,2034314.233
-1213604.071,1629271.835
-1135044.21,1684365.763
-1193198.912,1797614.393
-1220745.876,1718034.275
-1248292.84,1689467.053
-1255434.646,1982281.078
-1059545.123,1821080.326
-1276860.062,1750682.528
-1414594.883,1975139.273
-1248292.84,1375227.61
-1077909.766,1892498.381
-1385007.403,1901680.702
-1050362.802,1818019.552
-1086071.83,1655798.541
-1071788.219,1659879.573
-1214624.329,2060840.939
-1124841.631,2031253.459
-1202381.234,1560914.553
-1083011.056,1682325.247
-1173814.012,1659879.573
-1254414.388,1717014.017
-1308488.058,1891478.123
-1240130.777,1441544.376
-1105456.73,1694568.342
-1289103.158,1935349.214
-1232988.971,1451746.955
-1079950.282,1734358.402
-1313589.348,1735378.659
-1299305.737,2038395.265
-1382966.887,1761905.366
-1161570.916,1535408.105
-1275839.804,1531327.074
-1231968.714,1698649.374
-1412554.367,1979220.305
-1088112.345,1670082.152
-1069747.703,1743540.723
-1308488.058,1566015.843
-1122801.115,1744560.981
-1268697.999,1759864.85
-1230948.456,1732317.886
-1192178.654,1700689.89
-1326852.701,1967997.467
-1418675.915,1925146.634
-1387047.919,1897599.67
-1388068.177,2016969.848
-1048322.286,1676203.7
-1368683.276,1993503.916
-1172793.754,1570096.875
-1262576.451,1420118.959
-1279920.836,1671102.41
-1081990.798,1795573.877
-1259515.678,1692527.826
-1289103.158,1469091.34
-1245232.067,2054719.391
-1332974.249,1896579.412
-1221766.134,2090428.419
-1322771.669,1899640.186
-1357460.439,1822100.583
-1371744.05,1911883.281
-1307467.8,1618048.998
-1106476.988,1607846.418
-1204421.749,1790472.588
-1158510.143,1701710.148
-1079950.282,1790472.588
-1335014.764,1777209.235
-1211563.555,1794553.619
-1057504.608,1720074.791
-1358480.697,1762925.624
-1281961.352,1639474.414
-1103416.214,1740479.949
-1304407.027,1724155.822
-1273799.289,1674163.184
-1187077.365,1639474.414
-1112598.536,1768026.913
-1370723.792,1732317.886
-1347257.86,1789452.33
-1131983.436,1641514.93
-1367663.018,1975139.273
-1080970.54,1927187.15
-1141165.758,1570096.875
-1076889.508,1752723.044
-1117699.825,1697629.116
-1252373.872,1465010.308
-1124841.631,1955754.372
-1269718.257,1674163.184
-1175854.527,1567036.101
-1387047.919,1633352.866
-1243191.551,1403794.832
-1077909.766,1821080.326
-998329.6476,1901680.702
-1070767.961,1687426.537
-1094233.893,1732317.886
-1195239.428,1640494.672
-1409493.593,1902700.96
-1339095.796,1538468.879
-1180955.817,1639474.414
-1383987.145,1956774.63
-1229928.198,1618048.998
-1396230.24,1967997.467
-1077909.766,1695588.6
-1249313.098,1768026.913
-1207482.523,1666001.12
-1264616.967,1711912.727
-1182996.333,1533367.589
-1280941.094,1659879.573
-1187077.365,1674163.184
-1144226.532,1779249.75
-1208502.781,1794553.619
-1324812.185,1741500.207
-1123821.373,1620089.513
-1277880.32,1408896.122
-1114639.052,1629271.835
-1355419.923,2003706.495
-1346237.602,1577238.68
-1445202.621,2003706.495
-1201360.976,1777209.235
-1285022.126,1410936.638
-1366642.76,1598664.097
-1246252.325,1528266.3
-1215644.587,1621109.771
-1122801.115,1687426.537
-1353379.407,1603765.387
-1136064.468,1660899.831
-1325832.443,1729257.112
-1046281.77,1745581.239
-1110558.02,1762925.624
-1056484.35,1698649.374
-1270738.515,1388490.963
-1327872.959,1997584.947
-1043220.997,1813938.52
-1230948.456,1440524.118
-1217685.103,1553772.748
-1202381.234,1659879.573
-1150348.079,1613967.966
-1374804.824,1873113.48
-1119740.341,1715993.759
-1248292.84,1753743.302
-1173814.012,1948612.567
-1212583.813,1682325.247
-1014653.774,1740479.949
-1174834.269,1775168.719
-1153408.853,1624170.545
-1264616.967,1693548.084
-1342156.57,1667021.378
-1083011.056,1808837.23
-1080970.54,1862910.901
-1067707.187,1680284.731
-1255434.646,1972078.499
-999349.9055,1798634.651
-1111578.278,1622130.029
-1020775.322,1959835.404
-1097294.667,1788432.072
-1202381.234,1803735.941
-1238090.261,1710892.469
-1331953.991,2076144.808
-1244211.809,1465010.308
-1123821.373,1717014.017
-1379906.113,1969017.725
-1088112.345,1657839.057
-1268697.999,2050638.36
-1352359.149,1832303.163
-1227887.682,1796594.135
-1399291.014,1653758.025
-986086.5524,1945551.793
-1150348.079,1958815.146
-1413574.625,2045537.07
-1225847.166,1585400.744
-1074848.992,1807816.972
-1114639.052,1642535.188
-1158510.143,1656818.799
-1307467.8,1743540.723
-1009552.485,1754763.56
-1184016.591,1651717.509
-1276860.062,1425220.249
-1018734.806,1965956.952
-1246252.325,1522144.752
-1142186.016,1704770.922
-1312569.09,1605805.902
-1178915.301,1689467.053
-1288082.9,1614988.224
-1339095.796,1834343.679
-1225847.166,1589481.776
-1215644.587,1704770.922
-1168712.722,1719054.533
-1146267.047,1612947.708
-1215644.587,1593562.807
-1425817.72,1985341.852
-1175854.527,1660899.831
-1143206.274,1837404.452
-1188097.623,1578258.938
-1196259.686,1497658.562
-1058524.865,1977179.789
-1337055.28,1556833.522
-1204421.749,1473172.372
-1226867.424,1466030.566
-1103416.214,1646616.22
-1017714.548,1802715.683
-1253394.13,1638454.156
-1073828.734,1757824.334
-1125861.889,1580299.454
-1151368.337,1745581.239
-1210543.297,1432362.054
-1130963.178,1651717.509
-1208502.781,1525205.526
-1167692.464,1587441.26
-1303386.769,2072063.776
-1062605.897,1926166.892
-1213604.071,1523165.01
-1246252.325,1652737.767
-1265637.225,1499699.078
-974863.7152,1934328.956
-1066686.929,1971058.241
-1143206.274,1698649.374
-1033018.417,1913923.797
-1016694.29,1896579.412
-1120760.599,1854748.837
-1062605.897,1679264.473
-972823.1994,1888417.349
-1188097.623,1855769.095
-1313589.348,1742520.465
-1195239.428,1678244.215
-1178915.301,1506840.883
-1118720.083,1754763.56
-1200340.718,1735378.659
-1330933.733,1879235.028
-1068727.445,1852708.321
-1370723.792,1998605.205
-1218705.36,1509901.657
-1079950.282,1731297.628
-1089132.603,1936369.472
-1246252.325,1604785.644
-1391128.951,1839444.968
-1152388.595,1981260.821
-1250333.356,1440524.118
-1290123.416,1781290.266
-1026896.87,1851688.063
-1268697.999,1523165.01
-1218705.36,1483374.951
-1182996.333,1832303.163
-1284001.868,1444605.149
-1196259.686,1776188.977
-1392149.208,2036354.749
-1108517.504,1777209.235
-1149327.821,1607846.418
-1375825.082,1893518.639
-1124841.631,1616008.482
-1076889.508,1705791.18
-1228907.94,1474192.629
-1257475.162,1395632.769
-1018734.806,1825161.357
-1321751.411,1972078.499
-1078930.024,1996564.689
-1270738.515,1696608.858
-1267677.741,1435422.828
-1208502.781,1741500.207
-1076889.508,1699669.632
-1008532.227,1920045.345
-1250333.356,1415017.67
-1050362.802,1708851.953
-1303386.769,1591522.291
-1018734.806,1833323.421
-1224826.908,1707831.695
-1212583.813,1468071.082
-1062605.897,1680284.731
-1377865.597,1829242.389
-1228907.94,1537448.621
-1181976.075,1579279.196
-1140145.5,1599684.355
-1290123.416,1742520.465
-1147287.305,1623150.287
-1238090.261,1697629.116
-1181976.075,2045537.07
-1023836.096,1907802.25
-1370723.792,2081246.098
-1307467.8,1708851.953
-1289103.158,1601724.871
-1297265.221,1585400.744
-1065666.671,1662940.346
-1107497.246,1605805.902
-1095254.151,1849647.548
-1225847.166,2066962.487
-1262576.451,1404815.09
-1253394.13,1477253.403
-1380926.371,1643555.446
-1209523.039,1424199.991
-1042200.739,1740479.949
-1006491.711,1771087.687
-1022815.838,1715993.759
-1259515.678,1420118.959
-1288082.9,1492557.272
-1089132.603,1669061.894
-1179935.559,1886376.833
-1211563.555,1506840.883
-1030977.901,1713953.243
-1239110.519,1555813.264
-1099335.183,1694568.342
-1203401.491,1501739.594
-1244211.809,1907802.25
-1202381.234,1434402.57
-1262576.451,1897599.67
-1186057.107,1650697.251
-1029957.643,1888417.349
-1208502.781,1502759.851
-1008532.227,1900660.444
-1324812.185,1920045.345
-1138104.984,1804756.199
-1244211.809,1437463.344
-1044241.254,1915964.313
-1258495.42,1384409.932
-1284001.868,1771087.687
-1216664.845,1666001.12
-1137084.726,1761905.366
-997309.3897,1877194.512
-1091173.119,1835363.937
-1076889.508,1695588.6
-1083011.056,1839444.968
-1058524.865,1764966.139
-977924.489,1837404.452
-1138104.984,1658859.315
-1141165.758,1737419.175
-1414594.883,2029212.943
-1098314.925,1617028.74
-1212583.813,1713953.243
-1046281.77,1750682.528
-1207482.523,1439503.86
-1116679.567,1727216.596
-1250333.356,1643555.446
-1316650.122,2084306.871
-1215644.587,2047577.586
-1355419.923,1899640.186
-1351338.891,1978200.047
-1189117.88,1619069.255
-1275839.804,1496638.304
-1228907.94,1395632.769
-1142186.016,1633352.866
-1214624.329,1434402.57
-1088112.345,1624170.545
-1277880.32,1561934.811
-1247272.582,1963916.436
-1157489.885,1641514.93
-1155449.369,1983301.336
-1111578.278,1705791.18
-1131983.436,1658859.315
-1414594.883,1976159.531
-1274819.547,1767006.655
-971802.9414,1849647.548
-1055464.092,1733338.144
-1200340.718,1752723.044
-1129942.921,1744560.981
-1230948.456,1779249.75
-1223806.65,1680284.731
-1204421.749,1757824.334
-1109537.762,1687426.537
-1079950.282,1884336.317
-1124841.631,1628251.577
-1160550.658,1742520.465
-1244211.809,1720074.791
-1164631.69,1682325.247
-1084031.314,1875153.996
-1056484.35,1748642.013
-1234009.229,1506840.883
-1018734.806,1936369.472
-1276860.062,1686406.279
-1250333.356,1561934.811
-1298285.479,1971058.241
-1274819.547,1394612.511
-1273799.289,1973098.757
-1220745.876,1518063.72
-1391128.951,1669061.894
-1151368.337,1807816.972
-1079950.282,1679264.473
-1265637.225,1402774.574
-1407453.077,1914944.055
-1097294.667,1639474.414
-1267677.741,1398693.543
-1073828.734,1782310.524
-1432959.526,1969017.725
-1217685.103,1587441.26
-1027917.128,1958815.146
-1206462.265,1708851.953
-1324812.185,2054719.391
-1160550.658,1585400.744
-1319710.895,1929227.666
-1067707.187,1648656.735
-1093213.635,1715993.759
-1285022.126,1895559.154
-1112598.536,1878214.77
-1206462.265,2054719.391
-1264616.967,1861890.643
-1203401.491,1591522.291
-1257475.162,1762925.624
-1325832.443,1892498.381
-1124841.631,1820060.068
-1264616.967,1462969.792
-1165651.948,1684365.763
-1057504.608,1683345.505
-1185036.849,1563975.327
-1166672.206,1520104.236
-1046281.77,1897599.67
-1068727.445,1838424.71
-1002410.679,1989422.884
-1262576.451,1471131.856
-1143206.274,1583360.228
-1309508.316,1814958.778
-1205442.007,2035334.491
-1228907.94,1434402.57
-1272779.031,2035334.491
-1174834.269,1512962.431
-1437040.557,1945551.793
-1260535.936,1728236.854
-1217685.103,1831282.905
-1232988.971,1703750.664
-1084031.314,1660899.831
-1237070.003,1512962.431
-998329.6476,1839444.968
-1382966.887,1682325.247
-1338075.538,1932288.44
-1126882.147,1874133.738
-1089132.603,1748642.013
-1223806.65,1551732.232
-1219725.618,1427260.765
-1224826.908,1391551.737
-1165651.948,1609886.934
-1074848.992,1885356.575
-1227887.682,1731297.628
-1185036.849,1468071.082
-971802.9414,1844546.258
-1184016.591,2008807.785
-1099335.183,1979220.305
-993228.358,1923106.119
-1309508.316,1611927.45
-1268697.999,1552752.49
-1274819.547,1629271.835
-1201360.976,1518063.72
-1287062.642,1434402.57
-1019755.064,1912903.539
-1387047.919,1811898.004
-1407453.077,1889437.607
-1026896.87,1859850.127
-1141165.758,1607846.418
-1197279.944,1730277.37
-1073828.734,1745581.239
-1131983.436,1628251.577
-1225847.166,1431341.796
-1333994.506,1728236.854
-1245232.067,1419098.701
-1244211.809,1613967.966
-1378885.855,2058800.423
-1095254.151,1925146.634
-1070767.961,1790472.588
-1219725.618,1675183.442
-1329913.475,1680284.731
-1143206.274,1557853.78
-1114639.052,1679264.473
-1236049.745,1497658.562
-1264616.967,1721095.048
-1234009.229,1745581.239
-1363581.986,1857809.611
-1045261.512,1910863.023
-1144226.532,1692527.826
-1273799.289,1441544.376
-1401331.53,1939430.245
-1253394.13,1659879.573
-1381946.629,2012888.816
-1026896.87,1792513.104
-1135044.21,1880255.285
-1052403.318,1810877.746
-1108517.504,1758844.592
-1274819.547,1392571.995
-1216664.845,1519083.978
-1221766.134,1417058.185
-1159530.401,1649676.993
-1219725.618,1666001.12
-1045261.512,1939430.245
-1090152.861,1606826.16
-1257475.162,1765986.397
-1165651.948,1725176.08
-1199320.46,1582339.97
-1127902.405,1644575.704
-1136064.468,1821080.326
-1248292.84,1427260.765
-1112598.536,1654778.283
-1043220.997,1724155.822
-1276860.062,1972078.499
-1338075.538,1728236.854
-1277880.32,1465010.308
-1221766.134,1510921.915
-1236049.745,1483374.951
-1292163.931,1777209.235
-1124841.631,1723135.564
-1136064.468,1692527.826
-1104436.472,1746601.497
-1313589.348,1708851.953
-1236049.745,1421139.217
-1238090.261,1588461.518
-1238090.261,1554793.006
-1294204.447,1482354.693
-1117699.825,1834343.679
-988127.0683,1801695.425
-1350318.633,1683345.505
-1249313.098,1471131.856
-1062605.897,1914944.055
-1223806.65,1425220.249
-1396230.24,1927187.15
-1227887.682,1734358.402
-1282981.61,1708851.953
-1148307.563,1730277.37
-1257475.162,1671102.41
-1328893.217,1746601.497
-1264616.967,1473172.372
-1068727.445,1644575.704
-1239110.519,1477253.403
-1077909.766,1818019.552
-1364602.244,1753743.302
-1309508.316,1930247.924
-1135044.21,1690487.311
-1124841.631,1663960.604
-1297265.221,1576218.422
-1185036.849,1667021.378
-1180955.817,1673142.926
-1120760.599,1642535.188
-1119740.341,1653758.025
-1093213.635,1643555.446
-1090152.861,1785371.298
-1119740.341,1585400.744
-1338075.538,1910863.023
-1177895.043,1807816.972
-1129942.921,1677223.957
-1154429.111,1820060.068
-1091173.119,1696608.858
-1100355.441,1650697.251
-1084031.314,1806796.715
-1153408.853,1607846.418
-1292163.931,1879235.028
-1279920.836,1687426.537
-1078930.024,1990443.142
-1354399.665,1669061.894
-1026896.87,1770067.429
-1225847.166,1469091.34
-1277880.32,1498678.82
-1246252.325,1653758.025
-1009552.485,1905761.734
-1142186.016,1646616.22
-1208502.781,1673142.926
-1015674.032,1986362.11
-1164631.69,1525205.526
-1112598.536,1796594.135
-1275839.804,1663960.604
-1391128.951,1921065.603
-1311548.832,1453787.471
-1242171.293,1387470.705
-1059545.123,1886376.833
-1388068.177,1629271.835
-987106.8104,1900660.444
-1108517.504,1654778.283
-1345217.344,1886376.833
-1294204.447,1594583.065
-1188097.623,1541529.653
-1189117.88,1703750.664
-1073828.734,1696608.858
-1259515.678,1632332.609
-1390108.693,1671102.41
-1146267.047,1548671.458
-1062605.897,1797614.393
-1101375.699,1678244.215
-1115659.31,1646616.22
-1280941.094,1633352.866
-1043220.997,1700689.89
-1405412.562,2009828.043
-1155449.369,1774148.461
-1252373.872,1420118.959
-1301346.253,1457868.503
-1184016.591,1694568.342
-1036079.191,1879235.028
-1089132.603,1653758.025
-1175854.527,1754763.56
-1146267.047,1576218.422
-1227887.682,1413997.412
-1198300.202,1746601.497
-1253394.13,1745581.239
-983025.7787,1937389.73
-1230948.456,1532347.331
-1150348.079,1676203.7
-1119740.341,1599684.355
-1327872.959,1491537.014
-1212583.813,1579279.196
-1203401.491,1424199.991
-1339095.796,2013909.074
-1095254.151,1656818.799
-1319710.895,2026152.169
-1055464.092,1701710.148
-1192178.654,1725176.08
-1328893.217,1668041.636
-1175854.527,1855769.095
-1068727.445,1690487.311
-1396230.24,1981260.821
-1354399.665,1911883.281
-1377865.597,1886376.833
-1139125.242,1599684.355
-1239110.519,1743540.723
-1102395.956,1741500.207
-1131983.436,1634373.124
-1195239.428,1632332.609
-1065666.671,1798634.651
-1287062.642,1453787.471
-1371744.05,1727216.596
-1093213.635,1647636.478
-1175854.527,1721095.048
-1225847.166,1823120.841
-1281961.352,1587441.26
-1039139.965,1813938.52
-1234009.229,1617028.74
-1133003.694,1625190.803
-1184016.591,1530306.816
-1308488.058,2081246.098
-1272779.031,1632332.609
-1021795.58,1801695.425
-982005.5207,1839444.968
-1104436.472,1628251.577
-1049342.544,1704770.922
-1126882.147,1613967.966
-1180955.817,1640494.672
-1037099.449,1739459.691
-1203401.491,1555813.264
-1114639.052,1926166.892
-1147287.305,1555813.264
-1112598.536,1877194.512
-1093213.635,1705791.18
-1230948.456,1483374.951
-1372764.308,1901680.702
-1152388.595,1548671.458
-1034038.675,1841485.484
-1083011.056,1680284.731
-1126882.147,1658859.315
-1226867.424,1790472.588
-1292163.931,1865971.674
-1201360.976,1619069.255
-1009552.485,1787411.814
-1382966.887,2082266.356
-1202381.234,1564995.585
-996289.1317,1782310.524
-1116679.567,1671102.41
-1177895.043,1593562.807
-1263596.709,1398693.543
-1256454.904,1449706.439
-1198300.202,1631312.351
-1195239.428,1676203.7
-1286042.384,1645595.962
-1136064.468,1652737.767
-1171773.496,1620089.513
-1107497.246,1612947.708
-1203401.491,2077165.066
-1289103.158,1822100.583
-1232988.971,1576218.422
-1200340.718,1791492.846
-1262576.451,1596623.581
-1118720.083,1888417.349
-1274819.547,1513982.689
-1027917.128,1711912.727
-1146267.047,1913923.797
-1047302.028,1684365.763
-1068727.445,2000645.721
-1161570.916,1519083.978
-1119740.341,1746601.497
-1281961.352,2072063.776
-1165651.948,1634373.124
-1421736.688,1953713.856
-990167.5842,1954734.114
-1053423.576,1712932.985
-1216664.845,1873113.48
-1103416.214,1788432.072
-1228907.94,1506840.883
-1190138.138,1499699.078
-1302366.511,1463990.05
-1360521.213,1634373.124
-1197279.944,1472152.114
-1153408.853,1693548.084
-1187077.365,1474192.629
-1044241.254,1701710.148
-1318690.638,1849647.548
-1039139.965,1688446.795
-1052403.318,1685386.021
-1123821.373,1710892.469
-1391128.951,1655798.541
-1281961.352,1511942.173
-1240130.777,1659879.573
-1173814.012,1643555.446
-1308488.058,1993503.916
-1240130.777,1519083.978
-1271758.773,1745581.239
-1099335.183,1651717.509
-1151368.337,1963916.436
-1324812.185,1586421.002
-1175854.527,1502759.851
-1020775.322,1820060.068
-1196259.686,1838424.71
-971802.9414,1854748.837
-1084031.314,1846586.774
-1090152.861,1734358.402
-1265637.225,1422159.475
-1219725.618,1687426.537
-1024856.354,1834343.679
-1017714.548,1771087.687
-1309508.316,1504800.367
-1198300.202,1662940.346
-1013633.517,1852708.321
-1196259.686,1501739.594
-1025876.612,1789452.33
-1388068.177,1634373.124
-1122801.115,1587441.26
-1124841.631,1623150.287
-1206462.265,1997584.947
-1342156.57,1806796.715
-1158510.143,1669061.894
-1164631.69,1673142.926
-1123821.373,1801695.425
-1424797.462,2035334.491
-1192178.654,1522144.752
-1236049.745,1462969.792
-1159530.401,1726196.338
-1174834.269,1594583.065
-1260535.936,1438483.602
-1223806.65,1883316.059
-1409493.593,1935349.214
-1344197.086,1788432.072
-1015674.032,1908822.508
-1136064.468,1656818.799
-1200340.718,2056759.907
-1383987.145,2067982.745
-1268697.999,1519083.978
-1385007.403,2014929.332
-1136064.468,1778229.493
-1333994.506,1714973.501
-1226867.424,1568056.359
-1194219.17,1979220.305
-1065666.671,1709872.211
-984046.0366,1865971.674
-1136064.468,1739459.691
-1256454.904,1376247.868
-1182996.333,1501739.594
-1330933.733,1820060.068
-1158510.143,1926166.892
-1103416.214,1860870.385
-1406432.82,1950653.083
-1097294.667,1714973.501
-1089132.603,1866991.932
-1287062.642,1429301.281
-1050362.802,1813938.52
-1199320.46,1947592.309
-1189117.88,1848627.29
-1054443.834,1813938.52
-1182996.333,1728236.854
-1215644.587,1695588.6
-1093213.635,1790472.588
-1148307.563,1591522.291
-1176874.785,2083286.614
-1366642.76,1831282.905
-1277880.32,1687426.537
-1119740.341,1714973.501
-1181976.075,1531327.074
-1257475.162,2006767.269
-1134023.952,1873113.48
-1308488.058,1463990.05
-1089132.603,1685386.021
-1423777.204,1946572.051
-1002410.679,1812918.262
-1329913.475,1890457.865
-1232988.971,1934328.956
-1168712.722,1620089.513
-983025.7787,1845566.516
-1206462.265,1433382.312
-1229928.198,1604785.644
-1309508.316,1457868.503
-1226867.424,1421139.217
-1212583.813,1946572.051
-1143206.274,1728236.854
-1303386.769,1950653.083
-1230948.456,1646616.22
-1213604.071,1736398.917
-1134023.952,1727216.596
-1143206.274,1769047.171
-1081990.798,1677223.957
-1154429.111,2035334.491
-1285022.126,1422159.475
-1133003.694,1951673.341
-1328893.217,1709872.211
-1205442.007,1643555.446
-1276860.062,1832303.163
-979965.0049,1919025.087
-1307467.8,1620089.513
-1078930.024,1691507.568
-1327872.959,1777209.235
-1166672.206,1597643.839
-982005.5207,1870052.706
-1059545.123,1687426.537
-1356440.181,1752723.044
-1240130.777,1428281.023
-1145246.789,1641514.93
-1218705.36,1488476.24
-1216664.845,1835363.937
-1387047.919,2087367.645
-1179935.559,1492557.272
-1141165.758,1774148.461
-1148307.563,1837404.452
-1170753.238,1660899.831
-1091173.119,1764966.139
-1228907.94,1448686.181
-1213604.071,1425220.249
-1127902.405,1789452.33
-1237070.003,1594583.065
-1127902.405,1636413.64
-1118720.083,1714973.501
-1100355.441,1693548.084
-1260535.936,1559894.296
-1261556.193,1800675.167
-1314609.606,1662940.346
-1040160.223,1688446.795
-987106.8104,1915964.313
-1252373.872,1419098.701
-1385007.403,1787411.814
-1292163.931,2044516.812
-1294204.447,1770067.429
-1159530.401,1690487.311
-1044241.254,1741500.207
-1213604.071,1548671.458
-1103416.214,1707831.695
-1271758.773,1732317.886
-1199320.46,1508881.399
-1193198.912,1461949.534
-1027917.128,1708851.953
-1149327.821,1588461.518
-1199320.46,1459909.018
-1006491.711,1785371.298
-1282981.61,1465010.308
-1393169.466,2028192.685
-1429898.752,1997584.947
-989147.3262,1955754.372
-1316650.122,1469091.34
-1119740.341,1740479.949
-1164631.69,1776188.977
-984046.0366,1812918.262
-1217685.103,1490516.756
-992208.1,1905761.734
-1051383.06,1806796.715
-1130963.178,1742520.465
-1078930.024,1654778.283
-1129942.921,1847607.032
-1028937.385,1787411.814
-1307467.8,1639474.414
-1145246.789,1866991.932
-1294204.447,1501739.594
-1053423.576,1744560.981
-1129942.921,1659879.573
-1094233.893,1661920.089
-1254414.388,1625190.803
-1029957.643,1747621.755
-1231968.714,1380328.9
-1090152.861,1632332.609
-1205442.007,1666001.12
-1061585.639,1686406.279
-995268.8738,1777209.235
-1120760.599,1749662.27
-1027917.128,1851688.063
-1137084.726,1557853.78
-1192178.654,1592542.549
-1070767.961,1776188.977
-1039139.965,1839444.968
-988127.0683,1820060.068
-1155449.369,1745581.239
-1126882.147,1659879.573
-1370723.792,1833323.421
-1036079.191,1730277.37
-1094233.893,1634373.124
-1127902.405,1795573.877
-1308488.058,1519083.978
-1100355.441,1654778.283
-1207482.523,1701710.148
-1228907.94,1764966.139
-1103416.214,1614988.224
-1151368.337,1717014.017
-1411534.109,1950653.083
-1011593.001,1874133.738
-1207482.523,1684365.763
-1095254.151,1738439.433
-1153408.853,1707831.695
-1441121.589,1982281.078
-1353379.407,1650697.251
-1320731.153,1659879.573
-1136064.468,1707831.695
-1122801.115,1653758.025
-1104436.472,1709872.211
-1185036.849,2034314.233
-1339095.796,1829242.389
-1104436.472,1681304.989
-1050362.802,1675183.442
-1249313.098,1544590.427
-1279920.836,1700689.89
-1164631.69,1863931.159
-995268.8738,1782310.524
-1188097.623,1667021.378
-1051383.06,1734358.402
-1293184.189,1639474.414
-1138104.984,1916984.571
-1286042.384,1509901.657
-1222786.392,1408896.122
-1223806.65,1597643.839
-1268697.999,1486435.725
-1326852.701,2080225.84
-1177895.043,1527246.042
-1230948.456,1734358.402
-1176874.785,1845566.516
-1272779.031,1848627.29
-1210543.297,1524185.268
-1036079.191,1783330.782
-1087092.087,1663960.604
-1263596.709,1902700.96
-1249313.098,1658859.315
-1293184.189,1662940.346
-1198300.202,1809857.488
-1101375.699,1600704.613
-1110558.02,1674163.184
-1185036.849,1518063.72
-1376845.34,1786391.556
-1197279.944,1946572.051
-1160550.658,1718034.275
-1141165.758,1675183.442
-1300325.995,1762925.624
-1048322.286,1854748.837
-1057504.608,1712932.985
-1258495.42,1568056.359
-1230948.456,1421139.217
-1273799.289,1744560.981
-1412554.367,1871072.964
-1414594.883,1920045.345
-1357460.439,1873113.48
-1131983.436,1661920.089
-1133003.694,1744560.981
-1174834.269,1568056.359
-1147287.305,1579279.196
-1153408.853,1639474.414
-1271758.773,1485415.467
-1172793.754,1696608.858
-1256454.904,1684365.763
-1256454.904,1411956.896
-1217685.103,1611927.45
-1375825.082,1771087.687
-1145246.789,1822100.583
-1064646.413,1690487.311
-1189117.88,1526225.784
-1354399.665,1735378.659
-1089132.603,1760885.108
-1201360.976,1637433.898
-1115659.31,1878214.77
-1141165.758,1829242.389
-1013633.517,1926166.892
-1193198.912,1646616.22
-1285022.126,1645595.962
-1136064.468,1774148.461
-1162591.174,1617028.74
-1108517.504,1633352.866
-1231968.714,1468071.082
-1176874.785,1583360.228
-1333994.506,2039415.523
-1075869.25,1656818.799
-1182996.333,1597643.839
-1142186.016,1897599.67
-1039139.965,1838424.71
-1154429.111,1568056.359
-980985.2628,1876174.254
-1210543.297,1457868.503
